State,Year,Election Type,County,Precinct,Active Voters,Inactive Voters,Total Voters,Ballots Cast,Total Voters Turnout %,Comments
Colorado,2012,G,DENVER,1310916927,889,246,"1,135",848,74.71%,
Colorado,2012,G,DENVER,1310916928,798,157,955,778,81.47%,
Colorado,2012,G,DENVER,1310916929,842,388,"1,230",779,63.33%,
Colorado,2012,G,DENVER,1310916930,822,315,"1,137",769,67.63%,
Colorado,2012,G,DENVER,1310916931,774,125,899,737,81.98%,
Colorado,2012,G,DENVER,1310916932,996,363,"1,359",910,66.96%,
Colorado,2012,G,DENVER,1310916933,698,150,848,688,81.13%,
Colorado,2012,G,DENVER,1310916934,782,362,"1,144",724,63.29%,
Colorado,2012,G,DENVER,1310916935,"1,319",739,"2,058","1,187",57.68%,
Colorado,2012,G,DENVER,1310916936,"1,008",724,"1,732",961,55.48%,
Colorado,2012,G,DENVER,1310916937,736,168,904,716,79.20%,
Colorado,2012,G,DENVER,1310916938,826,446,"1,272",760,59.75%,
Colorado,2012,G,DENVER,1320116103,"1,086",406,"1,492",963,64.54%,
Colorado,2012,G,DENVER,1320116104,865,491,"1,356",750,55.31%,
Colorado,2012,G,DENVER,1320116105,"1,155",411,"1,566","1,062",67.82%,
Colorado,2012,G,DENVER,1320116106,"1,152",506,"1,658","1,035",62.42%,
Colorado,2012,G,DENVER,1320116107,"1,301",489,"1,790","1,156",64.58%,
Colorado,2012,G,DENVER,1320116108,"1,322",467,"1,789","1,227",68.59%,
Colorado,2012,G,DENVER,1320116109,771,348,"1,119",644,57.55%,
Colorado,2012,G,DENVER,1320116110,"1,164",319,"1,483","1,066",71.88%,
Colorado,2012,G,DENVER,1320116111,"1,214",440,"1,654","1,113",67.29%,
Colorado,2012,G,DENVER,1320116115,394,72,466,389,83.48%,
Colorado,2012,G,DENVER,1320116116,"1,054",245,"1,299","1,000",76.98%,
Colorado,2012,G,DENVER,1320116117,992,230,"1,222",942,77.09%,
Colorado,2012,G,DENVER,1320116118,"1,138",718,"1,856","1,006",54.20%,
Colorado,2012,G,DENVER,1320116119,997,636,"1,633",894,54.75%,
Colorado,2012,G,DENVER,1320116121,"1,001",271,"1,272",945,74.29%,
Colorado,2012,G,DENVER,1320216212,"1,083",500,"1,583","1,028",64.94%,
Colorado,2012,G,DENVER,1320216213,850,415,"1,265",791,62.53%,
Colorado,2012,G,DENVER,1320216214,924,449,"1,373",867,63.15%,
Colorado,2012,G,DENVER,1320216215,"1,212",685,"1,897","1,133",59.73%,
Colorado,2012,G,DENVER,1320216216,927,559,"1,486",878,59.08%,
Colorado,2012,G,DENVER,1320216217,"1,104",469,"1,573","1,047",66.56%,
Colorado,2012,G,DENVER,1320216218,"1,655",972,"2,627","1,571",59.80%,
Colorado,2012,G,DENVER,1320216219,"1,620",998,"2,618","1,541",58.86%,
Colorado,2012,G,DENVER,1320216220,915,409,"1,324",841,63.52%,
Colorado,2012,G,DENVER,1320216221,"1,454",800,"2,254","1,368",60.69%,
Colorado,2012,G,DENVER,1320216222,914,381,"1,295",859,66.33%,
Colorado,2012,G,DENVER,1320216223,780,291,"1,071",741,69.19%,
Colorado,2012,G,DENVER,1320216224,833,348,"1,181",789,66.81%,
Colorado,2012,G,DENVER,1320216225,774,330,"1,104",738,66.85%,
Colorado,2012,G,DENVER,1320216226,767,300,"1,067",734,68.79%,
Colorado,2012,G,DENVER,1320216227,850,370,"1,220",785,64.34%,
Colorado,2012,G,DENVER,1320216228,596,155,751,572,76.17%,
Colorado,2012,G,DENVER,1320216229,725,227,952,695,73.00%,
Colorado,2012,G,DENVER,1320216230,777,207,984,763,77.54%,
Colorado,2012,G,DENVER,1320216231,811,283,"1,094",755,69.01%,
Colorado,2012,G,DENVER,1320216232,714,309,"1,023",631,61.68%,
Colorado,2012,G,DENVER,1320216233,"1,410",524,"1,934","1,330",68.77%,
Colorado,2012,G,DENVER,1320216234,"1,405",509,"1,914","1,367",71.42%,
Colorado,2012,G,DENVER,1320216235,"1,316",409,"1,725","1,244",72.12%,
Colorado,2012,G,DENVER,1320216236,951,370,"1,321",893,67.60%,
Colorado,2012,G,DENVER,1320216237,"1,519","1,740","3,259","1,320",40.50%,
Colorado,2012,G,DENVER,1320216238,"1,438",664,"2,102","1,299",61.80%,
Colorado,2012,G,DENVER,1320216239,"1,140",499,"1,639","1,087",66.32%,
Colorado,2012,G,DENVER,1320216240,772,371,"1,143",709,62.03%,
Colorado,2012,G,DENVER,1320216241,864,319,"1,183",833,70.41%,
Colorado,2012,G,DENVER,1320216242,876,381,"1,257",834,66.35%,
Colorado,2012,G,DENVER,1320216243,"1,003",456,"1,459",941,64.50%,
Colorado,2012,G,DENVER,1320216244,"1,030",616,"1,646",946,57.47%,
Colorado,2012,G,DENVER,1320216245,"1,047",369,"1,416",997,70.41%,
Colorado,2012,G,DENVER,1320216246,"1,047",334,"1,381","1,005",72.77%,
Colorado,2012,G,DENVER,1320216247,591,243,834,546,65.47%,
Colorado,2012,G,DENVER,1320216248,859,191,"1,050",835,79.52%,
Colorado,2012,G,DENVER,1320216249,"1,252",143,"1,395","1,223",87.67%,
Colorado,2012,G,DENVER,1320216250,"1,145",256,"1,401","1,096",78.23%,
Colorado,2012,G,DENVER,1320516532,518,259,777,478,61.52%,
Colorado,2012,G,DENVER,1320516533,"1,053",449,"1,502",951,63.32%,
Colorado,2012,G,DENVER,1320516534,996,376,"1,372",883,64.36%,
Colorado,2012,G,DENVER,1320516535,"1,116",478,"1,594","1,027",64.43%,
Colorado,2012,G,DENVER,1320516536,854,380,"1,234",732,59.32%,
Colorado,2012,G,DENVER,1320516537,953,399,"1,352",832,61.54%,
Colorado,2012,G,DENVER,1320516538,856,368,"1,224",760,62.09%,
Colorado,2012,G,DENVER,1320516539,792,331,"1,123",720,64.11%,
Colorado,2012,G,DENVER,1320616608,"1,194",315,"1,509","1,142",75.68%,
Colorado,2012,G,DENVER,1320616616,"1,155",269,"1,424","1,109",77.88%,
Colorado,2012,G,DENVER,1320616620,913,489,"1,402",821,58.56%,
Colorado,2012,G,DENVER,1320616621,861,413,"1,274",813,63.81%,
Colorado,2012,G,DENVER,1320616632,983,329,"1,312",918,69.97%,
Colorado,2012,G,DENVER,1320616633,"1,008",300,"1,308",980,74.92%,
Colorado,2012,G,DENVER,1320616634,782,170,952,740,77.73%,
Colorado,2012,G,DENVER,1320616635,942,161,"1,103",896,81.23%,
Colorado,2012,G,DENVER,1320616636,"1,086",339,"1,425","1,027",72.07%,
Colorado,2012,G,DENVER,1320616637,"1,042",224,"1,266","1,008",79.62%,
Colorado,2012,G,DENVER,1320616638,599,133,732,578,78.96%,
Colorado,2012,G,DENVER,1320616639,"1,021",254,"1,275",975,76.47%,
Colorado,2012,G,DENVER,1320616640,"1,280",354,"1,634","1,216",74.42%,
Colorado,2012,G,DENVER,1320916902,"1,553","1,051","2,604","1,382",53.07%,
Colorado,2012,G,DENVER,1320916907,"1,236",654,"1,890","1,112",58.84%,
Colorado,2012,G,DENVER,1320916913,"1,042",352,"1,394",973,69.80%,
Colorado,2012,G,DENVER,1320916914,923,234,"1,157",881,76.15%,
Colorado,2012,G,DENVER,1320916915,982,293,"1,275",933,73.18%,
Colorado,2012,G,DENVER,1320916925,638,110,748,611,81.68%,
Colorado,2012,G,DENVER,1320916926,670,197,867,650,74.97%,
Colorado,2012,G,DENVER,1330516516,553,274,827,461,55.74%,
Colorado,2012,G,DENVER,1330516520,"1,437","2,191","3,628",836,23.04%,
Colorado,2012,G,DENVER,1330516521,870,456,"1,326",794,59.88%,
Colorado,2012,G,DENVER,1330616601,556,188,744,520,69.89%,
Colorado,2012,G,DENVER,1330616602,769,379,"1,148",721,62.80%,
Colorado,2012,G,DENVER,1330616603,762,435,"1,197",709,59.23%,
Colorado,2012,G,DENVER,1330616604,"1,293",938,"2,231","1,104",49.48%,
Colorado,2012,G,DENVER,1330716701,985,485,"1,470",874,59.46%,
Colorado,2012,G,DENVER,1330716702,"1,604",125,"1,729","1,545",89.36%,
Colorado,2012,G,DENVER,1330716703,590,62,652,552,84.66%,
Colorado,2012,G,DENVER,1330716704,716,283,999,660,66.07%,
Colorado,2012,G,DENVER,1330716705,900,253,"1,153",837,72.59%,
Colorado,2012,G,DENVER,1330716706,905,191,"1,096",873,79.65%,
Colorado,2012,G,DENVER,1330716707,804,117,921,785,85.23%,
Colorado,2012,G,DENVER,1330716708,635,63,698,611,87.54%,
Colorado,2012,G,DENVER,1330716709,727,274,"1,001",672,67.13%,
Colorado,2012,G,DENVER,1330716710,825,206,"1,031",769,74.59%,
Colorado,2012,G,DENVER,1330716711,414,142,556,373,67.09%,
Colorado,2012,G,DENVER,1330716712,231,88,319,217,68.03%,
Colorado,2012,G,DENVER,1330716713,818,114,932,781,83.80%,
Colorado,2012,G,DENVER,1330716714,935,531,"1,466",817,55.73%,
Colorado,2012,G,DENVER,1330716715,860,382,"1,242",765,61.59%,
Colorado,2012,G,DENVER,1330716716,692,395,"1,087",579,53.27%,
Colorado,2012,G,DENVER,1330716717,831,378,"1,209",674,55.75%,
Colorado,2012,G,DENVER,1330716718,874,392,"1,266",745,58.85%,
Colorado,2012,G,DENVER,1330716719,794,324,"1,118",710,63.51%,
Colorado,2012,G,DENVER,1330716720,863,448,"1,311",730,55.68%,
Colorado,2012,G,DENVER,1330716721,775,261,"1,036",720,69.50%,
Colorado,2012,G,DENVER,1330716722,823,349,"1,172",743,63.40%,
Colorado,2012,G,DENVER,1330716723,788,303,"1,091",686,62.88%,
Colorado,2012,G,DENVER,1330716724,800,323,"1,123",741,65.98%,
Colorado,2012,G,DENVER,1330716725,825,396,"1,221",699,57.25%,
Colorado,2012,G,DENVER,1330716726,812,396,"1,208",738,61.09%,
Colorado,2012,G,DENVER,1330716727,918,239,"1,157",816,70.53%,
Colorado,2012,G,DENVER,1330716728,917,596,"1,513",843,55.72%,
Colorado,2012,G,DENVER,1330716729,816,234,"1,050",745,70.95%,
Colorado,2012,G,DENVER,1330716730,966,257,"1,223",886,72.44%,
Colorado,2012,G,DENVER,1330716731,"1,046",180,"1,226",979,79.85%,
Colorado,2012,G,DENVER,1330716732,789,213,"1,002",738,73.65%,
Colorado,2012,G,DENVER,1330716733,713,648,"1,361",595,43.72%,
Colorado,2012,G,DENVER,1330716734,"1,007",465,"1,472",901,61.21%,
Colorado,2012,G,DENVER,1330716735,839,375,"1,214",765,63.01%,
Colorado,2012,G,DENVER,1330716736,726,288,"1,014",667,65.78%,
Colorado,2012,G,DENVER,1330716737,816,360,"1,176",736,62.59%,
Colorado,2012,G,DENVER,1330716738,854,259,"1,113",772,69.36%,
Colorado,2012,G,DENVER,1330716739,789,306,"1,095",702,64.11%,
Colorado,2012,G,DENVER,1330716740,838,326,"1,164",769,66.07%,
Colorado,2012,G,DENVER,1330716741,829,418,"1,247",762,61.11%,
Colorado,2012,G,DENVER,1330716742,628,192,820,557,67.93%,
Colorado,2012,G,DENVER,1330816801,716,414,"1,130",619,54.78%,
Colorado,2012,G,DENVER,1330816802,815,396,"1,211",715,59.04%,
Colorado,2012,G,DENVER,1330816803,680,330,"1,010",599,59.31%,
Colorado,2012,G,DENVER,1330816804,699,336,"1,035",628,60.68%,
Colorado,2012,G,DENVER,1330816805,738,350,"1,088",634,58.27%,
Colorado,2012,G,DENVER,1330816806,"1,198",462,"1,660","1,065",64.16%,
Colorado,2012,G,DENVER,1330816807,"1,084",473,"1,557",964,61.91%,
Colorado,2012,G,DENVER,1330816808,"1,134",580,"1,714",965,56.30%,
Colorado,2012,G,DENVER,1330816810,"1,051",536,"1,587",946,59.61%,
Colorado,2012,G,DENVER,1330816811,925,579,"1,504",825,54.85%,
Colorado,2012,G,DENVER,1330816812,954,541,"1,495",836,55.92%,
Colorado,2012,G,DENVER,1330816813,876,524,"1,400",777,55.50%,
Colorado,2012,G,DENVER,1330816814,776,383,"1,159",702,60.57%,
Colorado,2012,G,DENVER,1330816815,767,349,"1,116",686,61.47%,
Colorado,2012,G,DENVER,1330816816,757,325,"1,082",688,63.59%,
Colorado,2012,G,DENVER,1330816817,790,319,"1,109",715,64.47%,
Colorado,2012,G,DENVER,1330816818,687,241,928,622,67.03%,
Colorado,2012,G,DENVER,1330816819,702,254,956,647,67.68%,
Colorado,2012,G,DENVER,1330816820,942,254,"1,196",870,72.74%,
Colorado,2012,G,DENVER,1330816821,859,276,"1,135",789,69.52%,
Colorado,2012,G,DENVER,1330816822,919,339,"1,258",842,66.93%,
Colorado,2012,G,DENVER,1330816823,928,226,"1,154",891,77.21%,
Colorado,2012,G,DENVER,1330816824,960,266,"1,226",894,72.92%,
Colorado,2012,G,DENVER,1330816825,919,243,"1,162",890,76.59%,
Colorado,2012,G,DENVER,1330816826,981,740,"1,721",851,49.45%,
Colorado,2012,G,DENVER,1330816827,957,482,"1,439",903,62.75%,
Colorado,2012,G,DENVER,1330816828,"1,281","1,005","2,286","1,129",49.39%,
Colorado,2012,G,DENVER,1330816829,"1,173",467,"1,640","1,054",64.27%,
Colorado,2012,G,DENVER,1330816830,"1,000",471,"1,471",945,64.24%,
Colorado,2012,G,DENVER,1330816831,933,161,"1,094",900,82.27%,
Colorado,2012,G,DENVER,1330816832,938,214,"1,152",907,78.73%,
Colorado,2012,G,DENVER,1330816833,945,328,"1,273",923,72.51%,
Colorado,2012,G,DENVER,1330816834,912,288,"1,200",853,71.08%,
Colorado,2012,G,DENVER,1330816835,984,236,"1,220",937,76.80%,
Colorado,2012,G,DENVER,1330816836,"1,296",636,"1,932","1,132",58.59%,
Colorado,2012,G,DENVER,1330816837,983,584,"1,567",898,57.31%,
Colorado,2012,G,DENVER,1330816838,973,582,"1,555",834,53.63%,
Colorado,2012,G,DENVER,1330816839,491,103,594,481,80.98%,
Colorado,2012,G,DENVER,1330816840,475,88,563,446,79.22%,
Colorado,2012,G,DENVER,1330816847,540,252,792,519,65.53%,
Colorado,2012,G,DENVER,1340116101,"1,019",643,"1,662",870,52.35%,
Colorado,2012,G,DENVER,1340116102,"1,108",592,"1,700",913,53.71%,
Colorado,2012,G,DENVER,1340216201,"1,133",868,"2,001","1,038",51.87%,
Colorado,2012,G,DENVER,1340216202,"1,214","1,118","2,332","1,094",46.91%,
Colorado,2012,G,DENVER,1340216203,883,567,"1,450",758,52.28%,
Colorado,2012,G,DENVER,1340416401,"1,053",356,"1,409",986,69.98%,
Colorado,2012,G,DENVER,1340416402,"1,276",742,"2,018","1,152",57.09%,
Colorado,2012,G,DENVER,1340416403,944,337,"1,281",860,67.14%,
Colorado,2012,G,DENVER,1340416404,"1,132",391,"1,523","1,058",69.47%,
Colorado,2012,G,DENVER,1340416405,"1,099",355,"1,454","1,023",70.36%,
Colorado,2012,G,DENVER,1340416406,838,360,"1,198",793,66.19%,
Colorado,2012,G,DENVER,1340416407,"1,158",423,"1,581","1,102",69.70%,
Colorado,2012,G,DENVER,1340416408,"1,175",401,"1,576","1,095",69.48%,
Colorado,2012,G,DENVER,1340416409,"1,106",345,"1,451","1,051",72.43%,
Colorado,2012,G,DENVER,1340416410,881,346,"1,227",844,68.79%,
Colorado,2012,G,DENVER,1340416411,897,391,"1,288",850,65.99%,
Colorado,2012,G,DENVER,1340416412,"1,247",468,"1,715","1,186",69.15%,
Colorado,2012,G,DENVER,1340416413,"1,253",355,"1,608","1,199",74.56%,
Colorado,2012,G,DENVER,1340416414,"1,178",412,"1,590","1,123",70.63%,
Colorado,2012,G,DENVER,1340416415,"1,322",467,"1,789","1,259",70.37%,
Colorado,2012,G,DENVER,1340416416,"1,163",456,"1,619","1,093",67.51%,
Colorado,2012,G,DENVER,1340416417,923,400,"1,323",885,66.89%,
Colorado,2012,G,DENVER,1340416418,"1,303",574,"1,877","1,202",64.04%,
Colorado,2012,G,DENVER,1340416419,"1,184",364,"1,548","1,139",73.58%,
Colorado,2012,G,DENVER,1340416420,"1,182",465,"1,647","1,093",66.36%,
Colorado,2012,G,DENVER,1340416421,"1,280",516,"1,796","1,193",66.43%,
Colorado,2012,G,DENVER,1340416422,"1,162",456,"1,618","1,103",68.17%,
Colorado,2012,G,DENVER,1340416423,945,552,"1,497",821,54.84%,
Colorado,2012,G,DENVER,1340416424,925,466,"1,391",804,57.80%,
Colorado,2012,G,DENVER,1340416425,958,553,"1,511",827,54.73%,
Colorado,2012,G,DENVER,1340416426,"1,198",820,"2,018","1,040",51.54%,
Colorado,2012,G,DENVER,1340416427,397,395,792,317,40.03%,
Colorado,2012,G,DENVER,1340416428,"1,072",608,"1,680",935,55.65%,
Colorado,2012,G,DENVER,1340416429,925,448,"1,373",822,59.87%,
Colorado,2012,G,DENVER,1340416430,841,440,"1,281",762,59.48%,
Colorado,2012,G,DENVER,1340416431,"1,075",392,"1,467",993,67.69%,
Colorado,2012,G,DENVER,1340416432,994,442,"1,436",885,61.63%,
Colorado,2012,G,DENVER,1340416433,"1,056",465,"1,521",939,61.74%,
Colorado,2012,G,DENVER,1340416434,"1,006",472,"1,478",880,59.54%,
Colorado,2012,G,DENVER,1340416435,782,401,"1,183",681,57.57%,
Colorado,2012,G,DENVER,1340416436,882,540,"1,422",744,52.32%,
Colorado,2012,G,DENVER,1340516501,976,336,"1,312",896,68.29%,
Colorado,2012,G,DENVER,1340516502,634,411,"1,045",580,55.50%,
Colorado,2012,G,DENVER,1340516503,919,531,"1,450",791,54.55%,
Colorado,2012,G,DENVER,1340516504,823,383,"1,206",736,61.03%,
Colorado,2012,G,DENVER,1340516505,867,403,"1,270",758,59.69%,
Colorado,2012,G,DENVER,1340516506,912,301,"1,213",829,68.34%,
Colorado,2012,G,DENVER,1340516507,890,459,"1,349",784,58.12%,
Colorado,2012,G,DENVER,1340516508,727,280,"1,007",693,68.82%,
Colorado,2012,G,DENVER,1340516509,679,349,"1,028",619,60.21%,
Colorado,2012,G,DENVER,1340516510,513,356,869,468,53.86%,
Colorado,2012,G,DENVER,1340516511,786,340,"1,126",737,65.45%,
Colorado,2012,G,DENVER,1340516512,932,570,"1,502",901,59.99%,
Colorado,2012,G,DENVER,1340516513,886,337,"1,223",829,67.78%,
Colorado,2012,G,DENVER,1340516514,974,519,"1,493",919,61.55%,
Colorado,2012,G,DENVER,1340516515,"1,216",831,"2,047","1,099",53.69%,
Colorado,2012,G,DENVER,1340516517,678,328,"1,006",628,62.43%,
Colorado,2012,G,DENVER,1340516518,768,397,"1,165",685,58.80%,
Colorado,2012,G,DENVER,1340516519,685,531,"1,216",595,48.93%,
Colorado,2012,G,DENVER,1340516522,"1,223",650,"1,873","1,151",61.45%,
Colorado,2012,G,DENVER,1340516523,"1,100",729,"1,829","1,018",55.66%,
Colorado,2012,G,DENVER,1340516524,"1,058",640,"1,698",998,58.78%,
Colorado,2012,G,DENVER,1340516525,911,871,"1,782",816,45.79%,
Colorado,2012,G,DENVER,1340516526,552,479,"1,031",448,43.45%,
Colorado,2012,G,DENVER,1340516527,"1,437","1,107","2,544","1,218",47.88%,
Colorado,2012,G,DENVER,1340516528,"1,691","1,122","2,813","1,509",53.64%,
Colorado,2012,G,DENVER,1340516529,"1,259",588,"1,847","1,156",62.59%,
Colorado,2012,G,DENVER,1340516531,"1,224",675,"1,899","1,019",53.66%,
Colorado,2012,G,DENVER,1340816809,658,317,975,547,56.10%,
Colorado,2012,G,DOLORES,3065817001,199,70,269,183,68.03%,
Colorado,2012,G,DOLORES,3065817002,275,63,338,259,76.63%,
Colorado,2012,G,DOLORES,3065817003,318,68,386,301,77.98%,
Colorado,2012,G,DOLORES,3065817004,523,155,678,487,71.83%,
Colorado,2012,G,DOUGLAS,4043918106,243,53,296,223,75.34%,
Colorado,2012,G,DOUGLAS,4043918107,681,99,780,632,81.03%,
Colorado,2012,G,DOUGLAS,4043918306,908,121,"1,029",872,84.74%,
Colorado,2012,G,DOUGLAS,4043918317,683,95,778,633,81.36%,
Colorado,2012,G,DOUGLAS,4043918332,"1,576",227,"1,803","1,518",84.19%,
Colorado,2012,G,DOUGLAS,4043918345,983,163,"1,146",935,81.59%,
Colorado,2012,G,DOUGLAS,4043918346,906,113,"1,019",870,85.38%,
Colorado,2012,G,DOUGLAS,4043918401,"1,147",167,"1,314","1,101",83.79%,
Colorado,2012,G,DOUGLAS,4043918402,502,60,562,478,85.05%,
Colorado,2012,G,DOUGLAS,4043918403,204,50,254,194,76.38%,
Colorado,2012,G,DOUGLAS,4043918404,"1,347",187,"1,534","1,268",82.66%,
Colorado,2012,G,DOUGLAS,4043918405,"1,296",166,"1,462","1,202",82.22%,
Colorado,2012,G,DOUGLAS,4043918406,710,142,852,662,77.70%,
Colorado,2012,G,DOUGLAS,4043918508,"1,525",206,"1,731","1,442",83.30%,
Colorado,2012,G,DOUGLAS,4043918511,955,167,"1,122",910,81.11%,
Colorado,2012,G,DOUGLAS,4043918512,"1,135",176,"1,311","1,093",83.37%,
Colorado,2012,G,DOUGLAS,4044418302,"1,277",370,"1,647","1,211",73.53%,
Colorado,2012,G,DOUGLAS,4044418303,"2,056",678,"2,734","1,896",69.35%,
Colorado,2012,G,DOUGLAS,4044418304,"1,118",580,"1,698","1,013",59.66%,
Colorado,2012,G,DOUGLAS,4044418309,"1,318",527,"1,845","1,196",64.82%,
Colorado,2012,G,DOUGLAS,4044418315,"1,503",295,"1,798","1,419",78.92%,
Colorado,2012,G,DOUGLAS,4044418316,"1,844",677,"2,521","1,669",66.20%,
Colorado,2012,G,DOUGLAS,4044418318,"1,061",196,"1,257","1,006",80.03%,
Colorado,2012,G,DOUGLAS,4044418319,947,220,"1,167",896,76.78%,
Colorado,2012,G,DOUGLAS,4044418320,994,234,"1,228",931,75.81%,
Colorado,2012,G,DOUGLAS,4044418321,"1,583",322,"1,905","1,509",79.21%,
Colorado,2012,G,DOUGLAS,4044418322,"1,263",416,"1,679","1,168",69.57%,
Colorado,2012,G,DOUGLAS,4044418323,923,200,"1,123",873,77.74%,
Colorado,2012,G,DOUGLAS,4044418324,"1,285",313,"1,598","1,236",77.35%,
Colorado,2012,G,DOUGLAS,4044418325,902,197,"1,099",842,76.62%,
Colorado,2012,G,DOUGLAS,4044418326,"1,761",316,"2,077","1,669",80.36%,
Colorado,2012,G,DOUGLAS,4044418327,"1,341",201,"1,542","1,256",81.45%,
Colorado,2012,G,DOUGLAS,4044418328,"1,693",480,"2,173","1,590",73.17%,
Colorado,2012,G,DOUGLAS,4044418329,"1,712",323,"2,035","1,645",80.84%,
Colorado,2012,G,DOUGLAS,4044418330,"1,063",149,"1,212","1,023",84.41%,
Colorado,2012,G,DOUGLAS,4044418331,"1,291",296,"1,587","1,257",79.21%,
Colorado,2012,G,DOUGLAS,4044418334,"1,556",371,"1,927","1,460",75.77%,
Colorado,2012,G,DOUGLAS,4044518108,897,261,"1,158",831,71.76%,
Colorado,2012,G,DOUGLAS,4044518109,"1,358",296,"1,654","1,296",78.36%,
Colorado,2012,G,DOUGLAS,4044518110,794,207,"1,001",757,75.62%,
Colorado,2012,G,DOUGLAS,4044518111,"1,964",476,"2,440","1,872",76.72%,
Colorado,2012,G,DOUGLAS,4044518112,"1,681",353,"2,034","1,587",78.02%,
Colorado,2012,G,DOUGLAS,4044518113,"1,554",258,"1,812","1,454",80.24%,
Colorado,2012,G,DOUGLAS,4044518114,"2,168",377,"2,545","2,043",80.28%,
Colorado,2012,G,DOUGLAS,4044518261,"1,395",188,"1,583","1,312",82.88%,
Colorado,2012,G,DOUGLAS,4044518262,"1,317",323,"1,640","1,246",75.98%,
Colorado,2012,G,DOUGLAS,4044518263,"1,786",236,"2,022","1,705",84.32%,
Colorado,2012,G,DOUGLAS,4044518264,"1,614",502,"2,116","1,451",68.57%,
Colorado,2012,G,DOUGLAS,4044518333,"1,017",125,"1,142",952,83.36%,
Colorado,2012,G,DOUGLAS,4044518335,631,96,727,598,82.26%,
Colorado,2012,G,DOUGLAS,4044518336,"1,212",175,"1,387","1,152",83.06%,
Colorado,2012,G,DOUGLAS,4044518337,"1,029",302,"1,331",931,69.95%,
Colorado,2012,G,DOUGLAS,4044518338,"1,611",323,"1,934","1,515",78.34%,
Colorado,2012,G,DOUGLAS,4044518339,"1,724",398,"2,122","1,644",77.47%,
Colorado,2012,G,DOUGLAS,4044518340,"1,344",225,"1,569","1,278",81.45%,
Colorado,2012,G,DOUGLAS,4044518341,"1,198",200,"1,398","1,138",81.40%,
Colorado,2012,G,DOUGLAS,4044518342,"1,304",170,"1,474","1,240",84.12%,
Colorado,2012,G,DOUGLAS,4044518343,"1,168",229,"1,397","1,078",77.17%,
Colorado,2012,G,DOUGLAS,4044518344,"1,139",124,"1,263","1,081",85.59%,
Colorado,2012,G,DOUGLAS,4044518347,662,191,853,607,71.16%,
Colorado,2012,G,DOUGLAS,4044518348,"1,565",361,"1,926","1,461",75.86%,
Colorado,2012,G,DOUGLAS,4044518501,"1,742",580,"2,322","1,586",68.30%,
Colorado,2012,G,DOUGLAS,4044518502,"1,180",281,"1,461","1,107",75.77%,
Colorado,2012,G,DOUGLAS,4044518503,"1,323",403,"1,726","1,199",69.47%,
Colorado,2012,G,DOUGLAS,4044518504,"1,409",345,"1,754","1,321",75.31%,
Colorado,2012,G,DOUGLAS,4044518505,"1,032",276,"1,308",969,74.08%,
Colorado,2012,G,DOUGLAS,4044518506,"1,891",651,"2,542","1,774",69.79%,
Colorado,2012,G,DOUGLAS,4044518507,"1,377",319,"1,696","1,310",77.24%,
Colorado,2012,G,DOUGLAS,4044518509,976,134,"1,110",925,83.33%,
Colorado,2012,G,DOUGLAS,4044518510,893,140,"1,033",830,80.35%,
Colorado,2012,G,DOUGLAS,4303918101,747,123,870,713,81.95%,
Colorado,2012,G,DOUGLAS,4303918102,"1,970",396,"2,366","1,892",79.97%,
Colorado,2012,G,DOUGLAS,4303918103,"1,854",497,"2,351","1,774",75.46%,
Colorado,2012,G,DOUGLAS,4303918104,714,115,829,680,82.03%,
Colorado,2012,G,DOUGLAS,4303918105,"1,758",212,"1,970","1,710",86.80%,
Colorado,2012,G,DOUGLAS,4304418206,927,192,"1,119",891,79.62%,
Colorado,2012,G,DOUGLAS,4304418207,"1,068",370,"1,438","1,004",69.82%,
Colorado,2012,G,DOUGLAS,4304418208,"1,085",706,"1,791",939,52.43%,
Colorado,2012,G,DOUGLAS,4304418232,"1,007",183,"1,190",959,80.59%,
Colorado,2012,G,DOUGLAS,4304418233,"1,307",197,"1,504","1,254",83.38%,
Colorado,2012,G,DOUGLAS,4304418245,"1,789",361,"2,150","1,710",79.53%,
Colorado,2012,G,DOUGLAS,4304418257,"2,237",336,"2,573","1,710",66.46%,
Colorado,2012,G,DOUGLAS,4304418301,"1,314",556,"1,870","1,194",63.85%,
